gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NPages,NPcreated,weightIJ,NIJ,NDays,NActDays,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content
1,male,1,0,1,20200124212823,20230914154150,22,4,15,0.8491865148308742,97,30790,29084,21,15,2,11,22,19,17
0,male,2,2,1,20220731165647,20280917043622,24,1,8,0.8271737351335482,33,60186,9630,19,7,9,10,14,17,0
2,female,2,3,0,20200731203622,20270729000202,96,40,6,1.3151451082380734,82,69998,50331,94,35,38,55,12,34,18
1,female,2,3,1,20210921125510,20270517073934,80,22,3,0.9996068924442506,40,59596,15771,75,29,43,79,25,39,34
2,unknown,2,1,2,20210627081819,20230510152618,59,26,8,0.5059851701416642,45,19884,10016,37,3,10,27,40,21,49
1,unknown,1,3,1,20201201092407,20230401075223,90,35,9,1.4638654764090795,61,29200,19794,48,23,33,13,66,29,17
2,female,2,3,3,20210320062822,20250121172411,79,31,0,1.4963275898814734,57,39802,1517,74,60,8,15,75,12,66
2,unknown,1,2,1,20220919133705,20271011060109,6,25,17,0.5649691347668981,90,50092,26612,6,1,0,2,1,5,4
0,unknown,2,2,2,20200116003903,20230417101050,99,5,9,0.860484859356,48,30302,24999,14,62,27,51,30,44,26
1,female,2,1,2,20221020203834,20290715062919,46,8,11,1.1504349159797855,15,69695,24732,6,1,6,44,16,0,3
2,unknown,3,0,1,20221202110336,20281024220905,14,27,7,1.1347738001467689,47,59823,14564,1,8,11,5,7,1,3
2,male,1,2,2,20220630215813,20230731201235,85,20,5,0.7436721544592946,55,10101,9307,36,23,37,35,2,45,79
2,female,2,0,3,20231107165451,20250225220833,85,41,16,1.430758287043882,30,19119,15125,36,53,20,7,81,28,36
1,unknown,1,0,2,20210929010525,20221119230432,16,47,15,1.2013950173819568,75,10191,7273,4,14,0,1,14,6,10
1,female,1,3,0,20230717020129,20270504030038,99,5,9,1.3195272640855116,21,39788,26947,15,31,97,73,4,44,99
2,male,1,3,0,20221121202910,20290709031516,44,9,18,0.6363586873550667,29,69588,15012,31,19,6,36,27,26,2
2,female,2,2,3,20230908060027,20270511080819,90,48,18,1.0731878371153274,73,39604,38449,86,65,2,45,85,69,53
2,unknown,2,3,1,20200419003307,20210907152137,65,19,0,1.4262110719198362,46,10489,2955,33,38,1,54,18,24,46
2,male,1,2,1,20240421002640,20250327081730,26,33,9,1.3850338183408129,81,9907,9659,25,12,9,0,26,18,21
1,male,2,2,2,20240822025536,20291205002529,38,12,13,0.9470189211599316,93,50383,40642,11,34,27,11,10,20,24
2,unknown,3,1,3,20210415125729,20231105140046,42,2,10,0.6900468452793351,65,20691,9026,18,35,37,34,3,16,17
2,female,2,3,0,20200714234841,20280717045022,65,38,4,0.5360696787925073,13,80003,25801,56,14,17,57,8,2,38
2,male,2,3,2,20240401061730,20260527112054,77,13,8,1.4834148764145776,93,20127,19190,72,52,17,35,35,42,34
2,female,1,1,3,20210223233118,20260815001231,31,43,14,0.9088317038708809,26,50592,17827,19,24,31,3,22,25,15
1,unknown,1,0,2,20220313193750,20230923154954,6,42,10,0.9679115395584645,25,10610,3530,6,6,6,4,5,4,6
0,female,1,3,3,20230815203232,20230820210809,25,45,12,1.46074083157117,9,6,5,16,13,13,25,2,3,0
0,unknown,2,1,3,20210211170507,20220107191050,71,46,4,0.6361322303544868,86,9897,4673,1,28,50,15,36,28,2
0,male,2,1,1,20230912170417,20251018081356,57,11,6,0.5007126604453085,83,20106,19500,1,43,1,12,17,49,36
2,female,1,0,2,20220115185740,20251003194921,54,20,16,0.8876240338117181,28,30889,22719,19,10,19,16,36,42,9
2,male,1,3,2,20200502152518,20210618070434,56,14,11,0.6009468440141793,12,10116,5819,3,36,53,28,19,12,39
1,female,3,2,3,20201207201747,20240513224228,41,21,4,1.3447149915149148,21,39307,10523,17,23,1,27,20,25,40
2,unknown,2,3,2,20220310022159,20280122090725,49,42,13,1.0783323973778094,7,59813,52204,22,19,22,15,0,5,12
2,unknown,1,2,3,20240621032708,20241020212317,31,38,13,1.3744194308290192,31,400,104,13,13,8,22,2,0,22
2,male,2,1,0,20220107234447,20230605024806,47,2,3,0.5070365514314352,34,10498,4883,33,16,11,26,47,15,12
2,female,2,1,3,20230325074356,20250828041230,33,46,9,1.0684655198931527,86,20503,13587,25,5,25,13,21,25,26
1,male,3,2,2,20240709010656,20290716020508,51,42,3,1.1057704965853912,20,50008,24254,44,3,46,15,12,2,5
1,male,3,3,3,20221224034806,20280821211544,24,9,9,1.308088993689438,4,59598,44859,1,15,8,10,5,14,4
2,male,2,1,2,20230523182119,20231014202837,36,45,13,0.9407904619601178,20,492,236,14,27,31,25,28,30,8
2,male,2,0,3,20231024134849,20290117015947,22,15,3,1.344185861140611,55,59093,18078,21,22,1,2,10,18,14
2,unknown,2,1,1,20210526020408,20221106214209,5,20,18,0.9611608948832757,2,10581,9121,3,0,1,5,0,2,3
0,unknown,2,3,1,20210313213136,20210709013729,84,36,12,1.0458784641705643,73,396,334,10,47,12,42,34,8,84
2,unknown,2,3,3,20200529045139,20231116235325,1,32,5,1.1825232391658707,96,30588,18808,0,0,0,0,1,0,0
1,female,2,3,2,20220110065043,20280214225317,63,42,19,1.2187287782853242,31,60105,39572,54,2,49,37,24,52,58
2,female,1,1,2,20210430195054,20231119095403,45,40,17,1.3413691219305928,1,20689,8221,24,0,25,17,26,22,22
1,unknown,3,2,0,20230222080731,20270819115902,80,11,9,0.7109575667292014,18,40598,18955,11,22,7,65,77,60,21
2,male,1,1,0,20220228120942,20221107100128,17,6,17,0.6210942863013966,91,879,14,14,0,9,5,3,9,7
0,unknown,3,2,1,20210828040426,20251107072843,92,10,11,0.9249544269895691,14,40280,13285,41,45,90,17,60,77,67
1,female,1,2,1,20200720215320,20260926130039,61,11,17,0.5000842146492086,58,60206,41897,25,14,59,48,59,41,6
2,unknown,1,3,0,20230529212213,20240603151230,68,45,2,0.5559304506363263,24,10074,7347,13,29,68,6,51,60,2
2,male,3,3,3,20220717205845,20261023040737,6,32,19,1.1322187501820893,64,40306,3959,3,0,0,1,6,0,3
1,unknown,2,2,1,20230318232848,20270616165726,8,40,12,1.0806569153176802,78,40298,32457,7,2,6,6,3,0,5
1,unknown,2,1,3,20220702144302,20260118000307,44,47,1,0.5055048952638695,86,39416,35561,34,26,23,9,7,2,19
1,male,2,2,2,20200101120151,20211224220456,97,7,10,1.0187851944850483,20,11124,1112,75,36,39,70,94,95,11
1,male,2,0,3,20200725153651,20221222132152,39,46,1,1.4602387607623353,45,20497,14328,21,31,36,9,20,3,7
1,unknown,2,0,2,20210809095614,20250314065149,64,11,8,1.3121733817831163,23,39505,11651,1,61,26,57,10,28,30
1,male,3,1,3,20220122151402,20230213150322,45,31,0,0.6524058799591577,66,10091,2051,17,5,30,38,10,30,32
1,male,3,3,0,20220331033524,20231225073013,94,10,14,1.050172239925879,9,10895,8867,39,67,31,8,10,3,75
1,male,1,0,1,20230807170954,20290622012958,32,18,15,0.636649224211887,31,59815,54795,14,0,10,6,5,23,5
0,female,1,1,0,20200518193230,20231118123139,23,44,4,1.0544690178291967,8,30600,23781,4,18,19,19,16,3,19
2,male,3,3,3,20200718021859,20230918135824,37,24,11,1.4071267690499731,76,30201,21602,12,4,1,14,5,20,17
2,female,3,0,1,20220928140524,20231008134520,41,26,4,1.3137571971278708,93,10080,4076,29,15,18,18,0,1,15
1,female,2,3,2,20200911030556,20241127200309,50,9,19,1.124569599981034,6,40217,14886,35,34,10,12,31,38,27
1,unknown,1,3,3,20210510110511,20270111142356,25,10,0,1.1251679006609598,67,59602,17046,21,0,19,1,4,10,11
2,female,1,1,3,20240121090835,20270425124654,58,48,9,0.5131162518940787,22,30305,9293,4,13,22,14,25,44,8
1,male,1,0,0,20210420151212,20211201100351,95,36,10,1.4242032587281144,58,781,213,36,51,94,22,23,80,63
1,female,2,2,2,20240314012327,20290820104158,13,30,17,1.3208888287701326,2,50507,46603,2,8,8,6,12,5,10
0,female,3,1,1,20200423051323,20260909025840,50,3,1,1.1678778229075606,90,60486,14494,13,37,48,11,29,8,30
0,unknown,3,1,3,20200704042732,20270413140024,18,38,6,1.0199938354747697,88,69710,37048,4,17,10,18,1,6,5
2,female,3,0,1,20220617030435,20240602213644,9,17,1,0.7366541223528927,22,19986,970,7,0,8,7,6,1,7
0,unknown,2,0,0,20201205045325,20230429014954,87,38,6,0.7596355213816672,48,29224,22495,66,20,27,22,3,21,44
2,male,3,1,2,20210714121216,20211019154830,6,38,2,0.9905102331103363,16,306,133,1,0,1,3,5,2,5
2,unknown,1,1,0,20240717144631,20291005145820,33,25,7,0.5531925522695912,34,50289,29320,7,18,7,23,31,11,27
2,male,1,2,3,20240120101759,20240502180536,76,38,7,1.0616923760128159,41,383,346,43,40,54,36,27,50,66
1,unknown,1,0,0,20200122230231,20281006110053,41,46,8,0.6965452071828157,27,80884,75651,15,30,12,2,23,21,31
1,unknown,2,1,2,20240710134039,20271020042228,3,48,13,0.6128948276057447,72,30310,15774,1,1,3,2,2,3,1
1,female,2,0,3,20210705210117,20240214163557,47,8,14,0.8118899705813406,77,29509,20049,12,17,7,28,10,42,12
1,female,3,1,2,20200905002010,20220825232254,19,22,9,1.0802604652724987,56,19921,4074,18,3,16,13,9,3,10
2,female,3,3,1,20230809151739,20270207074349,66,23,11,1.3575009183190727,54,39398,718,30,51,9,53,32,53,41
0,female,2,1,3,20221117222855,20230308092924,47,26,18,1.1634917465700902,94,9191,7875,12,33,42,25,30,4,31
1,female,2,1,1,20221001211204,20230313034144,5,46,10,0.5674642401868417,78,9312,8484,0,3,1,4,1,0,2
1,female,2,1,0,20220921132140,20220928100139,46,2,3,0.7305443028500113,20,7,2,7,20,37,25,39,40,42
0,unknown,2,3,2,20211020081701,20230317234823,99,39,3,0.598592453280951,67,19298,5158,5,84,32,41,0,64,30
1,female,3,1,1,20220709144142,20261211092021,49,48,19,1.234426830334926,71,40502,19447,2,24,45,26,44,36,44
2,female,3,0,0,20200812213944,20210612105622,28,33,1,0.5899972638234795,66,9800,9552,20,25,8,8,25,9,6
1,female,3,3,3,20210311025729,20240504185000,48,9,19,0.691548796012478,42,30194,10483,29,7,23,18,6,28,45
1,unknown,1,3,1,20211113000411,20231224095524,18,36,7,1.1259370020298407,58,20112,19905,11,15,9,15,2,4,9
2,unknown,2,2,3,20210410235519,20250609034005,9,29,14,1.3061835263614863,44,40199,7055,1,2,1,8,9,0,0
1,male,3,0,0,20201028001935,20281208061040,17,15,4,0.8848639312899709,64,80181,61128,16,10,9,2,13,6,17
0,female,2,3,0,20220817155806,20260529053221,75,44,2,1.1502817781490737,61,39712,30258,60,12,21,51,26,15,40
1,female,2,0,1,20230806234417,20261101214324,34,34,14,1.2739769539675923,92,30295,29715,22,32,12,5,12,17,10
0,female,2,0,3,20230822210047,20240710031825,64,28,2,1.2309015710970344,34,9888,4159,50,7,8,18,54,8,30
1,female,2,1,0,20210507191203,20230325140503,71,41,18,1.0137599760099998,13,19818,13247,47,52,60,50,69,65,61
0,male,3,0,1,20210903161749,20281225150851,81,41,12,0.6465201941526328,95,70322,30542,54,69,8,40,67,59,44
2,male,1,2,2,20200219001503,20200515154838,36,39,17,0.7096787719050798,53,297,40,33,15,14,12,35,11,30
1,male,2,2,1,20230107054035,20261202004238,91,30,5,1.3983587059284575,62,31095,17853,56,23,33,48,76,0,19
1,male,3,1,1,20230721105332,20250104161746,84,46,11,1.3224721533647568,6,19384,5122,72,54,46,19,13,80,29
0,female,2,1,0,20211011053940,20240809132449,95,31,11,0.8458377408230248,68,29799,22581,82,83,82,14,20,40,81
0,female,1,2,3,20210319095831,20230518152714,70,25,10,1.335794884150539,36,20200,18621,29,69,48,68,17,47,19
0,female,1,3,1,20210403091308,20231228102428,9,43,14,0.9155197224126554,30,20826,9746,9,3,8,8,7,7,6
2,male,2,2,1,20210302040617,20220530085215,48,23,3,1.229411289424588,56,10229,743,6,44,41,16,29,19,34
1,female,2,1,2,20240111163503,20291229135340,54,21,6,0.5650939341874929,77,51118,19416,34,37,49,38,44,41,5
1,male,3,2,3,20220319141409,20280717111757,74,33,8,1.0489948408375023,62,60398,43121,34,6,7,25,9,39,13
0,male,3,1,2,20231027230358,20281228232053,53,44,5,0.8333961998267908,23,50202,29484,33,37,21,52,2,41,44
1,unknown,1,0,3,20240812025733,20280831025440,39,13,18,1.0590518863341658,38,40019,20999,6,25,16,31,19,1,6
0,female,1,2,3,20200914195943,20231104094719,51,21,15,0.8473998507254695,28,30190,10441,50,31,34,44,36,19,45
1,male,3,1,3,20210731215746,20240212093752,86,24,18,0.8185215791973123,61,29481,8079,44,76,59,46,54,81,60
1,unknown,2,3,3,20231215174022,20241229020903,93,14,18,0.6248594163102232,54,10014,4295,43,45,17,54,72,93,88
2,unknown,1,3,3,20230102012002,20230310005747,26,19,6,0.5857975089942284,49,208,129,22,9,25,11,2,1,6
0,male,3,3,2,20220421153250,20260706142659,89,5,10,0.7097000491157417,37,40285,8661,83,3,77,38,55,0,47
0,unknown,2,1,1,20210202154817,20220425150236,78,34,12,1.3083222310694191,52,10223,3448,19,58,74,49,15,0,12
0,male,1,2,3,20220531172530,20221002073656,77,15,16,0.599509282999651,85,471,4,40,30,31,14,67,5,31
1,male,1,2,1,20221111172924,20240926175144,49,16,15,0.7421580084665236,56,19816,15480,17,12,7,19,21,14,2
2,unknown,3,3,0,20220726235125,20271225090259,68,40,12,1.0078272798720596,89,50499,9128,5,52,36,32,12,59,34
2,male,3,2,1,20220212225446,20230831174740,34,35,17,1.195025389941574,9,10619,2752,2,14,4,3,11,13,9
2,unknown,2,1,1,20201021100049,20240712214933,78,22,7,0.5144597712658315,32,39692,1373,48,67,57,24,63,53,56
1,male,2,1,2,20220905215757,20270726021846,24,44,2,1.3933873322348473,8,49821,22010,3,24,6,2,11,14,18
1,unknown,1,1,2,20211214003147,20290730221048,34,34,11,1.0350211502050932,1,79517,5674,28,10,30,22,12,18,30
1,female,1,0,1,20240813112444,20260808014257,25,34,2,1.0532172077745101,90,19995,2895,6,25,5,24,13,22,14
0,unknown,2,1,2,20210418021051,20210822131659,52,43,3,1.3419985589346464,66,405,374,30,40,15,28,20,11,30
1,female,1,3,1,20210228140653,20240505184122,52,22,14,1.451751479348642,11,30278,20015,52,30,32,0,26,38,12
1,female,2,1,2,20210309115351,20231121064802,42,34,3,0.8546507970836077,3,20812,9340,27,29,33,15,15,36,23
2,male,2,0,2,20220105170654,20230524164250,44,14,15,1.3870364178998769,78,10419,4471,44,14,24,33,28,37,42
2,female,3,0,0,20220804044010,20270816121337,66,38,10,1.1074912552948675,10,50013,17379,27,60,28,62,30,15,6
2,female,1,3,3,20220518155355,20270303172551,12,12,4,0.917334113386026,29,49786,5809,2,9,3,9,7,6,2
0,male,3,0,2,20230512085543,20270426181830,79,18,18,1.2404046223227756,28,39915,27045,69,60,19,70,72,48,73
1,unknown,2,3,3,20221218020123,20230311220319,31,17,7,1.281869213286804,3,9094,4764,26,3,21,5,30,12,6
1,male,1,3,0,20220312101518,20281221195957,64,5,7,0.8066070831415686,14,60910,38163,20,14,20,55,60,1,16
2,male,3,3,3,20221017030642,20240318140348,2,40,13,0.9581886036923006,18,19302,10985,2,2,1,1,0,1,2
0,female,1,3,1,20210412153428,20220128132841,44,35,14,1.2060512421198353,53,9716,9533,5,36,20,33,24,3,19
1,female,1,0,0,20240804055039,20291028092052,97,27,17,1.2487430602481602,78,50225,31902,28,41,35,64,33,44,72
0,unknown,1,2,1,20210414060319,20230610200256,15,35,14,0.9581407405917226,14,20197,5584,6,6,15,8,6,12,0
0,unknown,1,2,2,20220813164540,20221121124241,72,25,7,1.4354240967687644,49,308,264,60,19,19,6,63,69,57
2,male,1,2,2,20210207174554,20210622231112,23,43,0,1.0897446100828314,22,416,380,14,12,21,19,6,1,16
1,unknown,2,3,1,20220114001048,20230223001426,13,28,14,1.209601213879008,62,10110,6513,6,6,8,7,12,12,7
2,female,1,3,0,20211108191742,20220512093249,18,2,14,1.1228913303169246,73,9404,2342,10,13,12,9,3,5,17
0,female,3,0,0,20230608021540,20240304035053,54,25,9,0.8437157032706178,36,9697,3858,44,17,54,5,20,19,54
2,unknown,1,3,3,20200219070217,20280904001228,50,41,6,1.210423246070178,92,80685,36545,40,50,3,35,43,26,21
2,male,3,1,1,20210205145932,20240805054146,24,49,7,0.8726125687539594,81,30600,9317,14,15,5,22,5,22,21
1,unknown,1,3,0,20231025012845,20290203111143,56,23,15,0.9504342043270159,98,59179,36883,54,32,42,7,38,3,15
2,female,2,2,3,20211228200542,20240902062547,20,24,13,0.9775141122801556,38,29674,11337,2,17,20,8,7,11,10
0,unknown,2,1,3,20210819220454,20270215083910,82,9,4,1.3136217057487305,13,59396,9139,15,5,17,52,39,6,42
1,male,2,0,0,20230321091716,20280322010935,57,19,3,0.6667695149684477,93,50001,22070,29,53,4,49,55,56,12
0,unknown,2,1,0,20200209171635,20290423211002,94,11,4,0.6688411648192677,39,90215,24201,12,10,89,11,32,62,3
2,unknown,3,3,1,20220415203524,20230322035811,57,23,7,1.2117046295140494,58,9907,8027,41,33,36,57,41,41,40
1,unknown,2,1,2,20220417171038,20220929015857,61,39,19,0.7792129366170986,91,512,97,58,51,44,43,32,16,30
0,male,2,1,0,20221114051038,20251105182136,10,18,9,1.2215443398753862,86,29992,16496,4,4,5,6,3,8,1
1,unknown,3,0,0,20220812132711,20221111215557,26,21,13,1.1106929897147348,41,300,81,22,5,14,6,18,18,18
0,male,1,0,1,20220116095916,20220210131519,90,48,11,1.476323302575841,8,95,15,45,42,57,40,11,85,61
1,female,2,2,3,20230813025954,20261202061820,78,40,8,0.9832891822081827,67,30390,30372,71,67,28,59,46,42,35
1,unknown,3,1,3,20210414121341,20231001015150,83,44,18,1.1737364828682555,19,20587,14472,15,25,9,67,43,23,23
0,female,1,0,3,20210503160708,20281017184553,92,45,18,0.8944309704141297,55,70515,3125,54,78,45,30,5,73,52
1,unknown,1,3,1,20220911164247,20230523195247,48,22,4,1.303175265228401,12,9613,6298,1,19,30,31,0,36,28
2,unknown,3,3,0,20220612154958,20231214154531,34,5,14,1.4951390236785782,52,10602,1754,32,16,31,30,10,34,3
0,unknown,3,1,3,20200325132804,20220820190542,66,23,3,0.8412017834968535,14,20496,18552,26,65,49,50,41,44,5
1,male,3,3,1,20200322211051,20200904112039,70,22,7,0.8426861534756483,12,582,73,65,4,20,57,62,15,30
2,unknown,1,1,1,20210313152300,20270915081753,48,13,1,0.5374255239785116,65,60602,19282,18,35,21,22,14,47,19
2,male,1,1,1,20200806041548,20251215200749,2,43,14,0.8482284774587182,53,50410,10322,2,1,1,0,2,0,2
1,female,2,2,3,20210514135909,20290825162252,72,25,17,1.1793263316459375,94,80312,68238,56,63,9,22,28,51,44
1,female,1,0,3,20201020033244,20260602161059,6,1,16,0.9871769730471965,76,59583,41877,5,5,6,5,3,3,4
1,male,2,2,3,20230220220614,20270301122123,67,12,1,0.5121588565600308,38,40081,26069,8,39,6,51,4,28,52
1,unknown,1,3,0,20200801093615,20220201031223,42,7,13,0.9160370926048138,28,19400,7900,37,41,34,20,26,28,34
1,female,3,3,0,20210816050035,20230523121505,94,18,2,0.8029797844632325,51,19708,7359,2,72,85,87,93,3,18
0,female,3,1,0,20211017155326,20280512144500,42,20,10,1.2277324453365304,95,69495,37457,22,36,26,24,40,15,4
2,female,1,2,3,20220702074756,20270731041519,23,1,19,0.7221555164901013,63,50029,8393,1,5,13,0,15,4,15
1,female,2,3,2,20200920173152,20240102224836,64,15,3,0.6115923261148828,56,39183,12354,46,20,42,57,64,6,37
2,female,2,2,3,20230201064534,20231222083902,65,8,18,0.9132769068031242,47,1022,858,17,22,56,56,46,57,59
0,male,1,2,1,20230930085828,20291018191824,80,3,5,0.657022777652626,75,60089,59573,10,68,6,31,15,14,7
2,female,2,0,0,20200810131659,20210405090320,82,21,15,0.6309682002652565,10,9595,1274,4,48,14,16,19,17,75
0,unknown,1,3,0,20220729192737,20261009130718,87,10,19,1.1452196146318707,89,40280,27861,15,80,84,66,2,29,16
0,female,1,3,3,20200316210252,20280211044515,18,34,4,0.7256790382180267,21,79895,14421,13,14,4,7,5,3,13
2,unknown,1,1,2,20210227041459,20291216031138,18,26,6,1.2672818113133348,2,80989,68006,4,11,10,0,7,12,17
0,female,2,3,0,20241013173805,20270514070016,39,28,6,0.7283989067163344,74,29501,24436,19,18,18,29,31,26,35
2,unknown,2,2,0,20210428151608,20220826082322,16,15,7,1.3873078759516217,36,10398,8262,10,16,11,16,1,16,10
2,unknown,2,0,1,20210630162035,20261230113313,69,7,1,0.7940406000413621,83,50600,21011,60,36,1,39,37,44,61
0,female,2,3,2,20240607202518,20280204184054,54,48,10,1.2796086925433179,73,39597,38671,17,8,22,51,44,36,9
0,male,1,0,2,20210308163524,20230225134814,3,30,6,1.3945603868715106,52,19917,12838,0,1,0,2,1,0,0
1,male,3,0,1,20221231165442,20270520051207,97,3,16,0.7983835278563886,95,49289,17784,66,40,53,22,59,87,33
2,male,1,3,2,20211114060030,20250211041139,50,46,12,0.6105011529500018,48,39097,19121,24,40,25,40,38,27,49
2,unknown,2,2,0,20220621181121,20251014020508,52,45,9,1.1463589958901035,71,30393,4133,2,45,3,17,45,45,25
0,male,2,0,0,20220319221011,20280513222433,34,46,19,1.0716330196030521,94,60195,54262,22,22,23,1,23,33,31
0,female,1,1,3,20220920042931,20280721165401,49,45,7,0.7665521680545131,32,59802,8028,20,41,7,20,37,0,15
2,unknown,3,1,3,20210102123215,20220606095607,34,36,9,0.7001144564427941,25,10504,4672,20,15,31,29,11,10,22
2,unknown,3,2,3,20220126104328,20280907081329,98,32,17,0.7821223273894047,45,60781,37049,41,36,51,82,17,11,65
1,unknown,2,3,3,20240408004102,20261109021309,27,41,16,1.4036010623609596,42,20702,998,19,12,2,15,7,1,23
2,female,3,3,0,20210703151910,20240519052518,39,5,8,0.9458496436285202,86,29816,9164,30,0,37,5,3,25,29
1,male,2,1,2,20200712005046,20231008193019,23,24,6,1.0423440684677252,69,30297,21911,17,2,13,2,2,16,14
2,female,2,1,2,20221204090847,20240128100925,55,19,17,0.8613011740494404,19,18925,12784,21,50,50,41,27,6,13
0,female,1,1,3,20210710020455,20240901010209,32,48,3,0.5459961249692543,62,30191,14074,11,28,6,21,9,25,20
2,female,3,0,1,20240823181006,20280828131029,41,26,0,1.4642894266599835,87,40005,17877,34,0,38,17,7,27,35
0,male,1,0,0,20200725105144,20221210023631,11,11,18,0.7833869855793502,88,20485,11805,5,10,7,10,11,2,11
1,unknown,2,1,3,20220310080900,20251229170320,80,25,12,0.7448571997252631,56,30920,13588,80,75,17,40,80,0,2
0,female,3,3,3,20210324160459,20220310120847,89,12,15,1.2607176099804331,71,9986,7686,51,30,59,24,78,72,59
0,unknown,1,0,0,20220801173327,20290310133634,84,23,13,0.5165740547402322,80,69509,23609,73,0,59,14,27,6,17
1,female,2,2,0,20231229023224,20280824224250,90,10,3,1.0945463283803072,95,49596,8167,43,79,30,41,23,54,19
1,female,1,0,3,20210611112923,20280710010332,50,20,9,0.8375160917623178,66,70099,37697,20,46,22,0,6,46,3
2,female,1,0,2,20200622130506,20211118122841,80,47,2,0.6775175795494416,9,10496,3894,74,13,18,60,41,25,22
0,female,3,1,0,20240919101451,20290114003426,76,35,2,1.080998682353,78,49195,24194,71,30,7,64,72,32,72
2,male,3,2,2,20210817110501,20280806035333,94,3,17,0.8310494301153941,55,69989,59837,28,4,17,56,7,8,22
2,female,1,3,0,20231222211200,20241212133233,65,5,5,1.3090656588225626,39,9990,1465,45,36,6,14,48,9,9
2,female,1,2,0,20230218070231,20241016134444,21,9,15,0.7236429600246688,67,10799,3485,17,11,2,10,18,12,21
2,male,2,0,0,20230629043415,20270309051537,47,46,13,1.0007551171218858,46,39681,4238,27,47,8,1,30,19,6
2,male,1,2,3,20200723131808,20260828075847,81,22,4,0.5825158107287308,46,60105,6923,23,10,60,71,43,57,62
2,female,2,1,2,20230909094959,20260324083252,96,22,5,1.466107867019121,18,29415,10650,12,70,0,41,64,53,78
2,female,2,1,3,20220329123219,20250820154823,27,13,13,0.5367197390286189,7,30492,735,13,15,2,23,0,16,22
2,male,3,1,1,20200611040229,20280501054014,57,47,9,0.6631847456633709,13,79891,9537,28,26,36,0,28,52,24
2,male,2,3,0,20211018094341,20251017035214,76,20,13,1.407017459651684,56,39999,2701,40,41,25,21,44,20,54
0,unknown,1,1,3,20230613093032,20240319174543,71,18,4,1.220209925920496,13,9707,3110,20,57,70,27,18,35,2
1,male,3,0,3,20211127080438,20231207203924,60,36,0,1.2468277095730314,33,20081,14670,57,16,23,16,26,13,50
2,female,2,0,2,20240906083349,20280909221919,5,45,4,1.3110195039114247,88,40004,27150,2,0,4,4,2,3,4
0,female,2,2,2,20210716064602,20240430031702,68,17,16,0.975010892735838,71,29714,14412,7,54,15,8,35,19,35
1,unknown,1,0,1,20210401125344,20270710054823,44,45,6,0.9937470801760687,61,60309,4014,44,44,23,30,38,38,37
1,unknown,3,3,1,20221116161704,20280211180046,45,40,3,1.3128753236621278,23,59096,57466,21,20,38,22,16,22,3
2,male,2,1,3,20211204181617,20220730231755,45,47,8,1.1774843524227692,30,9527,3976,27,6,32,28,18,18,2
1,female,3,2,0,20210621070256,20220207092633,94,9,14,0.6994163412444846,66,9587,3323,28,46,45,92,72,25,93
2,unknown,2,0,2,20210125044258,20270403015553,95,38,5,1.3685692387672947,36,60278,11572,17,92,66,13,40,78,91
2,unknown,2,3,2,20240818121813,20291001130610,35,10,13,0.5388497811368894,55,50184,31338,32,7,18,28,29,20,7
1,unknown,1,3,0,20230324220520,20240403232400,83,23,8,0.7577392816039665,89,10080,4926,76,74,49,11,73,45,2
2,male,1,3,0,20211223171620,20240625150524,99,38,15,1.3104325947750721,41,29402,18652,50,20,22,90,63,45,35
1,female,2,1,0,20240111125057,20260329044826,10,30,10,1.2355643420950564,74,20218,14134,7,5,3,4,4,6,5
1,unknown,1,2,1,20200205203338,20230924132035,64,18,7,1.3198744280093528,25,30719,17765,43,57,13,24,9,59,10
0,unknown,2,2,1,20210504064142,20211218154012,43,40,13,1.078035194129388,87,715,318,38,39,4,14,36,12,42
1,female,1,0,3,20200221104337,20200417123304,67,5,5,0.959900464977844,66,197,47,56,46,54,63,56,35,18
1,male,3,1,0,20221226164152,20280128002400,69,26,17,0.7989641125843304,82,58902,48425,50,19,27,55,45,16,53
1,unknown,1,0,0,20230212072825,20240517151755,39,4,3,0.6532061685252872,53,10306,8390,30,7,36,12,39,23,14
2,male,1,1,3,20241001091127,20261130055700,10,46,12,0.586879047248093,48,20129,5740,6,6,8,5,10,4,7
0,female,1,3,0,20220610235400,20260518222725,2,21,9,0.8934094468071032,16,39908,18540,1,0,1,0,2,1,0
1,female,1,2,1,20240104163311,20280829070347,32,27,18,1.4365474784096355,19,40725,7393,18,15,21,24,14,14,21
0,female,3,0,0,20230313081854,20290708225849,91,25,0,0.6750571769576913,32,60396,15709,75,81,12,83,44,8,55
1,male,3,0,0,20220125122747,20270103094933,50,31,1,0.6524721602502216,32,49978,31282,20,11,6,42,15,31,39
2,female,2,3,3,20240304105636,20240701004730,38,48,13,0.5201616417454619,48,397,261,4,28,21,7,6,34,30
2,male,1,0,2,20221026233221,20270120042108,63,7,7,0.5786053745965998,73,49094,47146,23,28,36,19,34,6,15
0,female,1,2,2,20210215021139,20281123083825,71,8,10,0.8956874986777462,80,70909,34181,5,47,45,1,42,62,53
2,unknown,2,3,3,20210427200212,20241024122633,69,20,4,0.8969140393815355,2,30597,16391,21,46,5,50,12,19,64
1,unknown,1,0,3,20211031110027,20270515135717,7,42,13,1.3873735623893377,15,59485,30492,3,3,5,1,0,7,2
