gender,C_api,C_man,E_NEds,E_Bpag,firstDay,lastDay,NEds,NDays,NActDays,NPages,NPcreated,pagesWomen,wikiprojWomen,ns_user,ns_wikipedia,ns_talk,ns_userTalk,ns_content,weightIJ,NIJ
2,male,1,2,0,20046978795776,20046979427127,20,1,1,6,5,8,18,7,17,7,0,14,1.0855743172038417,20
0,male,1,3,0,20130472949099,20130473290832,12,1,1,29,1,11,9,2,2,8,2,3,0.5285070699222469,54
2,female,2,0,2,20196535778137,20196535964399,2,1,1,30,17,0,1,1,0,1,0,0,1.4787835221584587,36
2,male,1,0,0,20026195555856,20026195745615,92,1,1,49,8,40,24,1,57,53,24,49,0.6263053987384983,87
1,unknown,2,0,0,20152612446609,20152613162192,8,1,1,18,3,7,2,7,7,1,4,5,1.1129800430807695,46
2,female,2,3,1,20088751533922,20088751748189,70,1,1,39,1,55,36,0,5,38,31,47,0.9869144577055393,28
0,unknown,3,2,3,20144967356936,20144968237808,72,1,1,24,1,58,67,16,41,35,47,58,0.7256205697383973,54
0,male,1,1,1,20158999048909,20158999239525,17,1,1,44,14,7,15,3,2,4,10,6,0.5621428975715703,39
0,female,2,1,3,20058666662575,20058666824588,2,1,1,2,16,1,1,0,0,1,0,1,1.3152680875309888,63
1,female,2,1,0,20028267872613,20028268004664,35,1,1,11,0,20,5,25,2,28,11,4,1.125488104508038,56
2,male,3,3,0,20185936407174,20185937204342,3,1,1,39,14,2,1,0,2,2,2,2,0.6826558949489872,78
2,female,3,1,0,20025452167711,20025452477529,67,1,1,48,7,4,40,65,57,26,38,50,0.6490784248768311,28
0,unknown,1,2,3,20035029081498,20035029125682,46,1,1,20,16,42,43,18,25,0,26,14,1.2569127745677227,33
2,male,1,0,1,20126308451175,20126308928662,27,1,1,36,15,24,26,0,3,10,8,1,0.5852887607913224,79
0,male,3,3,1,20017018275760,20017019053045,41,1,1,46,8,21,30,16,8,40,37,28,0.9446626394735232,1
2,female,3,2,0,20094416190638,20094416191009,7,1,1,36,13,0,3,3,5,4,1,3,1.405898352761411,60
2,female,2,0,1,20099558098951,20099558672390,60,1,1,20,8,28,16,11,26,1,37,38,0.7963839647405097,65
2,female,3,3,3,20030287569116,20030288384662,32,1,1,39,15,12,4,14,10,12,31,22,1.1115098947729578,74
1,female,1,0,1,20207201349299,20207201419650,69,1,1,13,15,37,48,63,45,38,64,20,1.4243978225954965,47
2,male,3,1,1,20138322846092,20138323546253,8,1,1,19,6,3,0,5,5,2,7,2,1.1102342568684285,8
1,male,1,1,2,20019411120161,20019411988141,85,1,1,26,7,38,58,35,65,45,73,42,0.7885283248289465,37
1,unknown,1,3,3,20028927755651,20028928066695,46,1,1,48,14,25,2,9,24,45,24,8,1.4005514248673427,25
0,male,2,2,3,20064987169232,20064987848261,76,1,1,17,4,75,35,55,68,62,64,27,0.6131918880469204,68
1,male,2,0,1,20032051868694,20032052640357,35,1,1,23,15,22,6,0,33,4,20,13,0.5746436398295254,70
2,unknown,2,3,3,20046696856767,20046697267115,12,1,1,3,17,5,4,1,0,10,8,6,1.0895548713228296,96
2,female,1,2,3,20111305282436,20111305710839,64,1,1,17,1,62,56,22,0,29,47,55,1.4161381120230288,44
2,unknown,1,0,2,20132427098171,20132427186709,85,1,1,36,10,28,2,14,62,64,69,74,1.2662995871765683,61
1,female,1,3,1,20190539815960,20190540181563,80,1,1,28,18,43,37,55,64,77,52,5,0.7892226388687249,67
1,female,2,3,2,20064558079167,20064558660643,80,1,1,3,7,63,43,34,23,37,18,59,1.1050814105388689,10
1,male,1,0,2,20170278250126,20170278356642,1,1,1,11,3,0,0,0,0,0,0,0,1.1590280990781063,43
0,female,1,2,3,20187431252098,20187431986071,60,1,1,33,18,0,29,54,34,18,48,49,0.9672512243409672,52
1,female,3,1,3,20209807956183,20209808691709,20,1,1,32,9,1,8,9,2,1,10,6,1.1771682320880867,37
0,female,3,0,0,20069803531797,20069804279842,55,1,1,41,15,9,3,44,45,8,26,4,1.1377919623853852,26
0,male,1,1,2,20129370327789,20129371102067,29,1,1,26,1,6,17,17,1,0,17,12,1.4889948708817289,41
0,male,2,1,3,20131147682489,20131148352512,96,1,1,18,18,90,41,24,89,52,14,21,1.4662242166123152,85
2,female,1,0,3,20192995175226,20192995890581,81,1,1,11,11,77,47,22,15,38,6,30,0.6013716785373957,37
1,female,2,3,0,20093344821952,20093345592765,31,1,1,48,16,8,11,21,16,4,24,4,0.6970027207174603,23
2,male,2,2,3,20229902345780,20229902701953,8,1,1,4,7,3,4,3,0,1,1,1,0.8188026547509007,7
1,female,2,2,3,20019019854117,20019020847968,56,1,1,46,11,30,30,48,23,18,31,31,0.9442054242798098,99
1,female,1,1,0,20051063591304,20051064229371,39,1,1,23,0,0,35,30,23,33,27,10,0.8861920571783237,3
0,unknown,1,2,2,20197076966706,20197077159939,81,1,1,34,18,43,76,19,47,42,18,17,0.9726863147407767,58
1,female,2,3,1,20104922186794,20104923161123,62,1,1,42,3,12,15,49,41,41,49,57,0.8180068575449192,67
1,unknown,1,3,1,20059928676720,20059929387215,21,1,1,19,5,11,2,9,12,19,11,7,0.7051718270056625,45
1,unknown,2,0,3,20183111523147,20183112165505,18,1,1,46,0,10,4,9,4,4,12,14,1.093140678990245,45
1,male,1,3,2,20140058497590,20140058521289,89,1,1,34,10,68,37,16,42,63,18,55,1.0379763611549397,74
0,unknown,2,0,1,20048733602763,20048734395705,89,1,1,46,7,56,86,78,0,32,77,50,0.9229235821154722,6
0,male,2,0,3,20120417373635,20120417482753,58,1,1,21,19,8,45,23,45,5,13,47,1.228379263722362,39
0,female,1,1,1,20145525034952,20145525701200,53,1,1,21,0,36,23,25,46,3,23,31,1.1501471181627665,86
0,female,1,1,1,20038561030836,20038561695692,82,1,1,36,8,45,37,48,73,61,61,24,1.2946853482710374,20
1,female,3,2,3,20038142818156,20038143383316,87,1,1,16,6,54,39,31,73,84,77,61,1.3502705797327903,96
2,male,2,0,0,20069514503013,20069514996532,82,1,1,10,8,29,37,39,67,7,59,1,0.700232855200151,6
1,male,1,3,0,20100136717955,20100136723275,56,1,1,23,11,49,23,48,41,49,51,50,1.2861625741576916,84
2,male,1,3,2,20205583580550,20205584326241,43,1,1,4,13,29,25,33,1,16,25,4,1.400397653810098,92
0,female,2,3,1,20162169616596,20162170268268,9,1,1,38,4,2,2,7,7,0,1,1,0.6058349344925309,84
1,female,2,3,3,20206910990122,20206911933837,96,1,1,31,16,74,95,51,62,13,64,57,0.6940088972430489,36
1,female,1,2,3,20160912980253,20160913945608,31,1,1,3,18,11,26,15,28,27,18,26,1.2513466879033253,36
2,female,1,3,3,20182548349129,20182548970830,80,1,1,24,17,50,29,55,7,23,71,2,0.6166809188515119,61
0,male,3,1,1,20169082044836,20169082933916,84,1,1,42,13,66,34,83,83,3,30,22,0.7806336822333216,16
1,male,1,3,0,20164828139631,20164828947176,94,1,1,22,7,52,0,11,52,48,89,0,0.7054459456029446,70
2,unknown,1,2,1,20174122705555,20174123684081,49,1,1,45,16,23,39,37,17,27,1,36,0.8527630296822413,1
2,female,2,0,1,20021266162012,20021266336182,61,1,1,12,11,59,45,22,47,60,40,52,1.1061826694215422,3
2,male,2,2,3,20169719957918,20169720414431,53,1,1,35,5,28,25,20,48,26,25,28,0.6606983532081968,84
2,unknown,3,0,3,20062768691865,20062769205696,51,1,1,46,9,43,29,35,6,29,37,13,0.5146022254444348,64
1,male,1,0,1,20060358807706,20060359048669,99,1,1,28,2,10,73,9,12,59,8,94,1.0780930457353546,96
1,male,2,0,1,20188749007394,20188749892228,10,1,1,26,13,7,6,7,8,4,9,6,0.6400302593309456,60
2,female,2,0,1,20007625868044,20007626256546,45,1,1,45,2,31,35,44,42,27,22,8,0.9118761910035009,43
1,female,1,3,3,20124850353616,20124851185812,25,1,1,11,7,10,22,22,24,2,0,0,0.9279085036099988,51
1,female,1,3,3,20082329739117,20082330469754,57,1,1,33,3,44,25,11,44,2,56,10,1.1236578003904323,35
0,unknown,2,2,0,20004945048961,20004945142806,42,1,1,28,4,18,22,37,29,24,36,35,1.2641424272775237,85
2,male,3,2,1,20009715068439,20009715647342,16,1,1,35,7,11,3,14,13,8,6,12,1.4638199392517226,88
2,male,2,3,2,20079840752556,20079841303038,83,1,1,45,15,45,81,73,82,8,50,17,0.751473194298044,21
1,female,2,1,2,20205440699357,20205440840193,92,1,1,48,12,1,59,83,75,39,51,68,1.182458445605152,17
2,female,2,3,1,20008226841871,20008227581852,82,1,1,18,11,28,44,0,79,9,19,77,1.4277770691459981,42
0,unknown,1,3,1,20133189571646,20133190387870,98,1,1,39,17,18,12,45,32,11,24,51,1.461326217679098,26
2,male,1,1,1,20224642778805,20224642885141,27,1,1,20,1,6,25,22,22,25,13,9,0.5416908127638554,73
2,female,3,1,2,20002258481735,20002259042385,39,1,1,26,19,27,2,7,3,11,26,20,1.020477504160421,95
2,female,2,3,0,20147318674115,20147319393815,20,1,1,29,0,11,11,9,8,6,16,4,1.0268881546307007,57
1,male,1,2,1,20016990055589,20016990603664,83,1,1,28,18,32,21,64,0,31,43,78,0.9003520544539636,6
2,male,2,1,2,20169381035777,20169381846757,87,1,1,18,9,74,67,15,70,65,24,30,0.7996746079638388,48
0,male,1,1,2,20140893130232,20140893400813,1,1,1,46,17,0,0,0,0,0,0,0,1.1718201528893188,79
2,male,1,3,0,20131945849523,20131945972788,93,1,1,33,7,17,54,82,1,85,44,55,0.6197193603047816,42
1,male,2,1,2,20076341510537,20076341965681,2,1,1,37,4,1,0,0,1,0,0,0,0.7551256943170827,57
1,male,1,3,0,20158686516226,20158686690508,70,1,1,28,6,8,15,3,21,61,0,63,1.2417113186013602,46
2,unknown,2,0,1,20068083486202,20068084473838,29,1,1,28,12,13,1,24,1,3,27,27,0.6128128830808207,38
1,unknown,1,3,1,20079811640799,20079812197888,79,1,1,4,4,34,28,30,0,0,53,68,1.35099756918297,39
2,female,1,3,2,20119360863303,20119361577402,89,1,1,42,15,75,66,8,26,83,45,67,0.5620997050704459,46
0,female,2,0,3,20100082450968,20100082752262,21,1,1,44,12,15,15,12,1,16,2,3,1.3857864251736982,17
1,female,1,1,1,20009128830674,20009129275879,2,1,1,23,11,1,0,1,1,0,0,0,0.6419334583893715,59
2,male,3,3,3,20138757217406,20138758059442,39,1,1,30,5,10,2,26,37,8,32,10,0.7749921423761584,94
1,unknown,2,2,2,20090988814797,20090989783047,90,1,1,8,17,22,24,45,71,29,48,11,0.9264647958396887,89
1,female,1,0,1,20118683347715,20118683782305,65,1,1,11,8,43,43,25,63,41,36,41,1.210590829532666,35
2,unknown,2,0,1,20147845149050,20147845310395,69,1,1,39,17,3,51,11,33,26,60,17,0.5526274010742176,94
2,female,2,1,1,20118809915238,20118810062770,85,1,1,49,16,64,29,1,13,47,72,38,0.6470169578073818,78
2,male,3,3,2,20218295906926,20218296595775,88,1,1,17,11,68,83,27,31,84,26,35,0.7606696341042644,28
0,male,1,0,3,20134626866602,20134627732714,78,1,1,47,4,43,58,74,30,63,16,23,0.5549326693504881,99
0,female,3,1,3,20058918861527,20058919570030,38,1,1,32,17,34,7,19,2,25,19,5,0.7652612369901853,15
2,female,3,0,0,20107531543152,20107532254798,70,1,1,39,14,67,17,53,26,55,5,3,0.569442923049838,64
1,female,1,1,0,20064357862513,20064358327991,52,1,1,27,13,22,5,23,16,46,46,13,0.820592398073647,58
2,male,1,3,2,20023513782105,20023514394478,34,1,1,36,14,22,26,14,0,8,31,19,0.6675523538341591,23
2,male,2,3,1,20121875610469,20121876566642,31,1,1,5,5,1,2,12,10,6,25,17,1.2088171971819697,68
1,unknown,3,1,0,20105359356516,20105360243239,93,1,1,23,0,24,60,37,56,12,70,70,1.3800588703187882,18
0,unknown,1,0,0,20037091881157,20037092147871,50,1,1,37,9,39,38,24,34,43,37,16,0.8338994045191988,61
1,female,2,1,2,20015900216725,20015901084873,54,1,1,39,2,1,38,52,13,29,0,17,0.952795007324991,78
0,male,3,1,2,20059065128217,20059065920737,22,1,1,18,8,12,9,3,12,15,9,7,1.4664714514085744,14
2,female,1,2,0,20027706631568,20027706900196,47,1,1,13,17,4,38,26,40,5,14,40,0.867897672636645,89
2,female,2,3,1,20133593399333,20133593593315,89,1,1,25,14,75,53,83,79,32,2,42,0.5745818084601381,44
2,male,2,2,1,20174367641415,20174368175041,93,1,1,2,4,38,10,75,6,40,62,13,0.9572776379963078,18
2,female,2,1,2,20106586472152,20106586588117,69,1,1,10,12,16,66,58,51,17,25,58,0.5169815186485202,14
0,female,1,3,2,20156255117389,20156255124635,47,1,1,34,0,18,5,21,19,18,43,0,0.9821051972793394,30
2,male,1,2,0,20096175562161,20096175672230,81,1,1,35,5,20,3,41,36,14,16,69,1.1359380278738995,74
1,male,2,2,3,20071517607637,20071517891231,85,1,1,28,15,10,58,21,35,25,44,48,1.1664064091022093,17
1,male,1,1,2,20162189495475,20162190416647,90,1,1,44,8,33,2,2,14,80,68,46,0.8467744602079038,41
1,female,3,2,1,20029248401371,20029248446311,73,1,1,19,13,23,48,68,47,62,28,72,1.2564459501483976,94
0,female,3,0,1,20177846051729,20177846389753,5,1,1,21,9,2,4,3,3,2,1,3,1.3536955325247009,83
2,male,2,1,0,20132860485554,20132861191599,57,1,1,6,12,33,24,14,31,10,16,29,1.3393324866068315,23
0,female,1,3,3,20053051482798,20053051777169,20,1,1,13,5,13,4,4,9,6,7,19,0.8430964732377043,41
1,female,1,1,1,20089033487151,20089034266018,53,1,1,19,7,21,31,27,50,3,29,0,0.7942599044369392,60
1,female,1,3,2,20050561576506,20050562355739,12,1,1,43,19,3,4,11,1,3,5,11,1.4808982792291534,3
1,female,2,0,2,20066799802426,20066800734830,70,1,1,43,3,22,29,11,41,25,1,43,1.2454506011306405,98
2,female,1,2,0,20133436863733,20133437555163,46,1,1,34,1,14,27,6,21,18,7,26,1.450316715681518,87
1,female,2,3,1,20133617669232,20133617780976,20,1,1,35,18,8,8,3,17,1,9,11,1.3586877285218182,10
2,male,2,1,0,20228201228138,20228201989961,79,1,1,34,16,26,35,10,55,77,65,57,1.1981445869911742,3
0,female,2,1,0,20183484126298,20183485115348,1,1,1,24,16,0,0,0,0,0,0,0,1.4012639226025194,53
1,female,2,1,1,20038549773663,20038550730434,24,1,1,5,12,13,8,22,5,20,2,0,0.8825634396524245,97
1,unknown,2,1,2,20073987799710,20073988481036,47,1,1,9,2,4,23,37,46,30,1,20,0.5511155736038994,10
0,unknown,1,0,2,20175933014568,20175933028485,42,1,1,46,18,20,17,1,31,38,33,20,0.6698424480128192,23
2,female,3,2,2,20152993102973,20152993341978,31,1,1,36,1,4,30,15,14,7,24,1,0.6217611470673599,78
0,unknown,2,1,1,20158365681767,20158365834917,83,1,1,34,9,43,29,22,39,13,74,16,1.0027545135900013,72
0,female,1,0,0,20178810401232,20178811268017,44,1,1,49,2,0,30,18,41,27,0,20,1.4097527001492884,83
1,female,1,2,3,20148041994145,20148042210868,40,1,1,26,9,39,34,13,24,21,34,38,1.2455722211287992,50
2,female,2,3,1,20153802949102,20153803587053,56,1,1,13,5,49,49,12,29,50,42,35,0.9568566807387368,71
0,unknown,1,3,2,20213554017071,20213554405149,76,1,1,11,3,72,70,15,49,63,70,17,0.8164544908109799,5
1,male,1,3,1,20174607735848,20174608658743,65,1,1,9,6,19,31,48,15,17,5,26,1.114390097476218,77
2,male,1,2,0,20176173546317,20176174270672,2,1,1,47,3,1,0,1,1,1,0,1,0.779135547011254,60
1,male,2,3,2,20140663516150,20140663973028,9,1,1,16,0,7,1,2,1,4,5,2,1.1041572081886155,56
2,female,1,1,1,20122111160271,20122111996422,42,1,1,5,7,31,27,38,19,37,0,25,0.5587481954347729,99
0,male,2,1,3,20056333155653,20056333523602,23,1,1,29,16,2,21,0,18,11,3,4,1.0503642875573491,6
2,female,2,0,0,20024271272152,20024272126306,39,1,1,47,15,8,3,2,28,16,22,29,1.2608412951163266,45
2,unknown,3,0,1,20072828042285,20072828797312,8,1,1,41,7,2,0,2,0,7,1,5,1.0913640335791328,99
1,male,1,0,2,20073416256089,20073417083843,65,1,1,35,0,18,57,13,57,22,45,25,0.9226788402616324,64
2,male,1,3,1,20091406607305,20091406906189,66,1,1,12,15,37,41,43,51,16,1,21,1.1952190125817892,6
1,male,3,2,0,20054622691578,20054622710262,65,1,1,49,18,64,63,29,51,47,24,42,0.6984925848773734,30
0,male,2,3,3,20020951068770,20020951902980,39,1,1,29,9,14,26,26,9,7,34,0,1.3956810474748402,56
2,female,2,3,0,20079098913508,20079099423625,31,1,1,22,6,4,7,17,23,7,5,18,0.7454504303291716,7
1,male,2,3,0,20146245436829,20146246405739,83,1,1,25,4,51,16,63,21,79,41,18,1.45851479800558,99
1,female,3,2,2,20111236962942,20111237231026,69,1,1,15,13,52,56,40,67,58,40,59,0.6936708158933482,10
1,unknown,3,3,0,20222581968236,20222582339576,72,1,1,12,18,52,67,58,52,41,24,57,0.893520776003284,20
1,female,1,1,1,20166439875931,20166440263635,94,1,1,14,18,30,65,76,63,5,53,35,1.2270030578134787,17
2,female,1,2,3,20161051449038,20161052261778,84,1,1,10,13,6,12,83,29,8,61,46,0.5229441329606129,99
1,male,2,2,1,20098209625698,20098209868989,28,1,1,1,18,7,27,10,4,25,6,4,0.8414147681038674,84
1,unknown,1,0,3,20123973858517,20123974770489,59,1,1,15,4,22,24,6,55,6,6,17,0.6136201009963392,41
2,unknown,1,1,2,20196868420388,20196868665125,12,1,1,47,13,5,9,5,8,6,9,8,1.3738203331096206,16
2,female,3,0,3,20066534385174,20066534395835,70,1,1,47,6,40,56,55,41,40,42,50,0.7277226356067242,71
1,unknown,1,3,2,20196646645305,20196647127618,56,1,1,48,18,17,31,16,24,35,30,43,1.2666619817513218,51
2,male,1,2,1,20023760815142,20023761697297,1,1,1,44,14,0,0,0,0,0,0,0,1.3123964789559097,69
0,unknown,1,2,1,20216011499898,20216012063815,33,1,1,21,0,20,18,7,17,27,14,13,1.4503072072242396,56
2,unknown,2,3,2,20007867263469,20007867680024,6,1,1,29,11,5,4,4,3,1,0,1,1.121919573686633,21
1,unknown,3,1,3,20174525248425,20174525433682,84,1,1,29,6,73,67,65,51,16,52,47,0.6310830724215595,14
0,female,2,2,2,20217251713358,20217252675784,24,1,1,43,14,12,19,4,10,4,4,20,1.385517775224974,12
1,male,2,0,3,20067622928009,20067623734250,53,1,1,47,2,50,36,44,46,22,44,39,0.6154212508530934,36
1,female,1,1,1,20064285798468,20064286246633,62,1,1,25,6,32,18,35,30,53,12,48,0.7888077133218382,23
2,male,2,1,1,20092519881050,20092520015253,30,1,1,35,14,6,4,18,3,26,11,2,0.560344802742555,56
1,male,3,2,0,20118517388545,20118518185532,44,1,1,43,9,15,40,7,35,41,40,31,1.300668877005527,45
2,female,1,0,3,20131926153468,20131927114976,18,1,1,27,2,0,7,2,13,16,17,1,0.6110527151264603,91
1,male,1,1,3,20162720753182,20162720851214,92,1,1,12,1,46,9,43,74,43,30,23,1.4717995128816765,19
2,female,1,1,3,20122061235652,20122061312036,87,1,1,7,15,27,81,5,60,48,64,53,0.575437611222877,66
0,female,2,0,3,20163995072373,20163995922980,41,1,1,45,1,16,15,22,2,14,32,5,0.6061587901976543,89
2,female,2,3,3,20039825104979,20039825288804,95,1,1,24,6,90,61,6,39,55,77,83,1.0479450780210604,61
2,female,1,2,2,20086565564876,20086566025783,54,1,1,2,4,20,46,39,9,35,30,28,0.9668772659726049,21
2,unknown,1,1,2,20047940704918,20047941694938,71,1,1,3,14,5,39,48,32,5,15,53,1.0928473952082542,54
1,male,1,3,3,20106948351691,20106948397235,74,1,1,41,4,48,66,67,21,5,26,67,1.0003298399190506,65
2,female,2,1,0,20014528059360,20014528495786,5,1,1,15,4,1,4,0,2,3,0,0,1.3193574965499693,10
1,male,2,1,0,20155765272878,20155765647295,57,1,1,8,9,38,5,11,55,40,34,52,0.981802240796256,92
1,male,1,3,1,20020835360427,20020835779272,21,1,1,24,9,3,9,13,3,20,6,18,1.0665708146186548,35
1,female,1,0,3,20112504342969,20112504798133,81,1,1,35,3,66,59,12,50,0,77,62,0.6118056640241117,74
2,male,1,0,0,20197462153540,20197462239400,34,1,1,49,1,18,27,17,6,18,16,13,1.3257475991914731,46
0,male,2,0,0,20017056498741,20017056875953,53,1,1,10,18,10,14,29,47,37,29,46,1.0930629948903823,30
2,female,2,3,0,20098258813529,20098259560708,34,1,1,20,0,5,26,31,13,23,29,8,1.258535666670908,1
2,male,2,1,2,20178936347642,20178936905101,2,1,1,47,15,0,0,0,1,0,1,0,0.60313903725153,78
2,male,1,0,3,20088936812925,20088936928808,6,1,1,42,18,4,4,4,2,4,0,0,0.7131255943786206,97
2,male,2,1,0,20004235074876,20004235226691,99,1,1,23,15,19,11,7,22,22,90,22,1.1272908926063376,96
1,female,2,3,2,20084181801577,20084182028998,24,1,1,40,0,21,22,9,21,5,21,8,0.9796591986239646,72
2,male,2,2,0,20082081488368,20082081863444,33,1,1,1,11,22,9,19,4,10,5,12,0.7516503716918934,53
2,female,1,1,3,20168067555029,20168068121430,90,1,1,16,8,40,12,25,64,39,46,18,1.055243111367728,39
1,male,1,1,0,20016702976341,20016703876579,51,1,1,37,2,31,33,31,20,13,0,0,1.2474744468593557,93
2,male,1,1,2,20005104768913,20005104896623,80,1,1,8,17,3,56,0,2,45,78,54,1.4452782039663168,35
1,unknown,2,0,1,20021129722664,20021129921784,79,1,1,42,19,60,35,23,24,54,14,23,1.3878544804055983,13
2,unknown,2,0,0,20133797888323,20133798586815,77,1,1,5,15,70,27,71,47,25,65,21,0.7481261420807052,55
2,unknown,1,0,3,20125162986763,20125163926643,17,1,1,2,13,2,2,8,1,5,8,6,1.2607754654163714,56
1,unknown,1,3,2,20151056430436,20151057004805,88,1,1,14,13,82,75,57,17,14,14,59,1.409126462871031,32
0,female,1,2,3,20007860020768,20007860612412,47,1,1,1,6,1,41,3,6,8,41,11,0.5270455817528431,59
2,female,2,0,0,20037838087373,20037838966643,91,1,1,42,16,88,71,11,49,34,74,67,0.7383525519490778,21
1,male,1,0,3,20084508665419,20084509242954,53,1,1,7,9,42,36,4,4,11,27,36,1.0819324863918123,16
1,male,2,0,0,20197090661237,20197090991089,69,1,1,22,4,10,49,2,50,40,4,62,1.3113628856885482,97
2,female,1,1,2,20217460179195,20217461060199,74,1,1,41,17,19,1,29,45,60,30,35,1.2985274818851884,80
0,female,2,2,3,20195180511275,20195180644628,69,1,1,30,15,17,0,53,15,51,0,43,0.6805748500704667,82
0,female,1,1,2,20145391209746,20145391852205,61,1,1,8,15,37,43,6,7,60,22,49,1.4859401399535401,37
0,unknown,1,2,3,20166930010496,20166930189445,35,1,1,6,19,6,5,25,4,0,7,33,0.7762436071442533,84
2,male,1,3,3,20017663575791,20017664262053,9,1,1,5,7,2,0,2,8,3,7,5,0.9643840314261779,4
2,male,3,0,0,20177041306838,20177042270905,78,1,1,12,0,60,5,42,48,51,30,12,1.4118838685842579,4
1,male,1,0,2,20001314804536,20001315763511,35,1,1,12,0,24,18,28,10,19,14,20,1.4801916133595494,51
0,male,2,0,1,20207603208295,20207603588356,56,1,1,3,9,8,27,21,2,12,55,41,1.3839980485690249,29
2,female,3,1,0,20022098273060,20022098689603,17,1,1,21,7,13,5,10,16,1,13,5,0.5514482066070038,19
1,male,2,2,3,20028644081806,20028644876293,83,1,1,12,8,24,67,33,5,70,34,17,1.111728640361506,2
0,female,1,0,3,20055927535511,20055928369256,73,1,1,39,18,50,33,39,32,0,11,4,0.7215558953857638,27
2,female,2,1,2,20069333175121,20069334109164,64,1,1,35,11,15,53,32,35,38,48,7,0.5679212900846782,57
1,female,1,0,3,20117032710028,20117032941795,4,1,1,30,17,1,2,2,0,3,2,3,0.6620920960132084,76
1,female,1,2,2,20151377746770,20151377976998,9,1,1,46,13,3,0,4,7,7,1,0,0.9860983322271887,69
0,male,3,1,2,20209193477378,20209193585888,42,1,1,38,7,39,11,39,16,1,33,28,1.209236801889219,26
1,female,2,0,2,20046228702212,20046229437233,22,1,1,8,15,10,14,6,8,5,11,4,1.27771552374222,7
2,unknown,1,1,1,20040048681580,20040049109858,89,1,1,27,17,26,46,73,0,74,13,58,1.0213689533410168,65
1,female,2,0,3,20016689649423,20016689777071,99,1,1,13,5,28,86,55,78,42,17,55,1.1422745753921943,98
2,male,1,2,1,20145290431698,20145290798678,28,1,1,36,19,13,2,11,25,21,25,15,0.5156704454428493,5
1,male,3,2,3,20043765353824,20043765777009,15,1,1,23,14,8,0,6,1,14,0,4,1.2807551043776226,98
0,female,2,2,1,20169377959532,20169377986210,26,1,1,31,8,6,25,11,17,18,11,13,0.7920572511368573,88
2,male,2,2,1,20002620805240,20002621625279,8,1,1,9,6,6,0,0,5,2,1,3,0.5168701015797502,68
1,male,1,3,1,20195004178341,20195004659710,94,1,1,6,15,37,66,35,61,57,31,56,1.4706631932349041,78
1,male,1,3,3,20021008221280,20021008810735,72,1,1,44,12,0,11,14,61,36,38,69,0.5417735908198388,41
1,male,3,2,0,20172316125869,20172316710922,28,1,1,45,15,25,8,10,23,3,20,14,1.1606079898291313,12
2,male,2,1,1,20023624481691,20023624594744,95,1,1,39,10,36,65,51,14,82,78,50,0.6590316483881613,48
1,male,2,1,1,20029870621425,20029871083947,86,1,1,11,15,7,72,9,24,23,46,1,1.1789440618977916,34
2,female,3,2,2,20008911821658,20008912462809,37,1,1,37,12,33,15,14,4,4,26,8,0.7474708662566761,7
2,female,1,2,0,20103963377482,20103963643347,57,1,1,20,13,17,4,52,41,56,49,40,1.254974496107256,22
1,male,1,3,1,20003841184754,20003841576126,51,1,1,31,8,21,31,22,50,20,40,4,1.0963526949952125,2
2,female,2,3,3,20014866638003,20014867525791,60,1,1,44,14,9,22,41,49,50,5,30,1.089152138171717,40
1,female,3,1,1,20034528612349,20034529438656,74,1,1,4,16,56,54,8,52,51,27,10,1.1863563214890678,54
1,female,1,2,0,20042656771159,20042657298796,65,1,1,7,12,47,45,21,28,50,15,45,0.7969348740112474,79
1,female,3,1,1,20051256142805,20051256499404,55,1,1,32,3,21,33,33,19,27,37,17,0.6236173379193632,64
1,male,1,3,3,20062721728472,20062722101183,65,1,1,14,12,56,6,64,12,56,13,60,0.8125848916976764,4
2,female,3,1,0,20181033370668,20181034178123,79,1,1,27,14,33,78,43,14,2,7,3,0.6080952538162832,52
1,female,1,2,2,20099856525895,20099857485566,45,1,1,38,13,22,32,18,44,40,1,27,1.0339298860306405,67
0,female,3,2,3,20095897162060,20095897483265,8,1,1,8,3,3,1,7,5,1,2,2,1.3548518318865055,75
2,male,1,3,1,20185100698533,20185100739500,17,1,1,25,19,0,15,12,2,14,1,9,1.4004543446586986,9
1,female,3,1,3,20141725070755,20141725275355,56,1,1,30,11,16,41,2,46,10,46,22,0.7262992349142398,1
1,male,2,2,1,20179681691773,20179682544293,40,1,1,43,10,21,13,18,3,36,38,14,0.8731910986747041,79
0,male,1,2,2,20175935634540,20175936413537,20,1,1,28,3,10,19,12,7,5,1,7,0.773491659202293,63
1,unknown,1,1,3,20051575991757,20051576658343,51,1,1,22,3,45,1,16,15,3,13,32,0.818655076576766,83
1,unknown,1,1,0,20180040829986,20180041556620,84,1,1,24,2,13,70,13,7,1,2,70,1.0798763779391134,11
2,male,2,0,1,20184812635589,20184812992393,17,1,1,11,15,9,7,11,16,15,3,16,0.9834278215893028,1
1,male,1,2,0,20193067202521,20193068177472,83,1,1,27,18,66,12,69,50,46,45,51,0.7796189467257117,28
2,unknown,1,0,3,20184117142756,20184117716124,45,1,1,4,5,10,37,28,31,7,7,33,0.8703776110903044,39
1,female,2,3,2,20096264021041,20096264855462,62,1,1,16,13,53,25,58,40,54,17,45,1.1246344730431748,62
